id,Delivery_person_Age,time_for_pickup,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
41827,30.0,10,4.6,22.745049,75.892471,75.932471,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,16
42241,35.0,15,4.9,22.725835,75.887648,76.017648,Windy,Low,2,Buffet,electric_scooter,0.0,No,Urban,16
27425,33.0,15,4.8,18.569156,73.774723,73.834723,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,21
25364,25.0,15,4.8,10.96185,76.971082,77.031082,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,10
28671,37.0,15,4.8,19.221315,72.862381,72.942381,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40
20281,36.0,10,3.6,17.41233,78.449654,78.519654,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34
43355,31.0,10,4.7,22.725748,75.898497,75.948497,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22
23561,22.0,10,4.7,25.45235,81.841889,81.951889,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Urban,42
6172,31.0,10,4.9,22.761226,75.887522,75.897522,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
3631,39.0,10,4.9,10.020683,76.310631,76.370631,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,22
39040,25.0,10,4.9,26.891191,75.802083,75.872083,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,20
25000,39.0,5,5.0,22.310329,73.169083,73.299083,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38
33160,32.0,10,4.7,12.321214,76.621094,76.651094,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,30
3191,25.0,15,4.5,26.956431,75.776649,75.786649,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18
32784,28.0,10,4.6,22.761593,75.886362,76.016362,Windy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,20
30911,25.0,10,4.9,30.902872,75.826808,75.916808,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,29
19877,31.0,5,4.6,22.74806,75.8934,76.0034,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,26
30620,27.0,15,5.0,18.593481,73.785901,73.865901,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39
26035,39.0,10,4.2,0.0,0.0,0.05,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,20
42115,20.0,10,4.7,26.47775,80.351569,80.481569,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Urban,28
14056,35.0,5,4.5,12.975996,80.221898,80.231898,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,29
7394,25.0,15,4.9,22.651847,75.881991,75.921991,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,18
21223,23.0,5,4.6,30.361281,78.068022,78.118022,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18
33361,24.0,5,4.8,27.160934,78.044095,78.134095,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15
28411,33.0,10,4.8,17.483216,78.552111,78.572111,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,15
37487,21.0,15,4.3,22.751234,75.88949,75.97949,Fog,Jam,1,Snack,scooter,1.0,No,Urban,31
25121,36.0,10,4.5,11.024839,77.007003,77.097003,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27
38595,35.0,15,4.7,25.457116,81.859682,81.909682,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,27
10749,34.0,15,4.9,23.371292,85.327872,85.387872,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,24
24345,31.0,10,5.0,23.234249,77.434007,77.524007,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23
29300,20.0,10,4.9,19.055831,72.833984,72.923984,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38
22420,22.0,15,4.5,12.334022,76.618203,76.728203,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,10
4798,32.0,5,4.6,26.463504,80.372929,80.462929,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18
10634,28.0,5,4.9,11.006686,76.951736,76.981736,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,23
4795,23.0,10,4.9,23.234631,77.401663,77.461663,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,15
41424,29.0,15,4.7,22.569367,88.433187,88.473187,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,29
163,25.0,5,4.9,17.458998,78.500366,78.550366,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,17
671,38.0,15,4.9,17.428294,78.404423,78.464423,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,31
43624,30.0,15,4.6,0.0,0.0,0.11,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Urban,27
16052,23.0,15,4.7,0.0,0.0,0.11,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,12
24817,23.0,5,4.1,12.310972,76.659264,76.689264,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15
22740,26.0,10,4.9,13.044694,80.26147,80.34147,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
30784,20.0,15,4.9,18.530963,73.828972,73.858972,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,10
25476,26.0,5,4.9,18.546947,73.900626,74.010626,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15
5542,25.0,5,4.0,22.552996,88.35231,88.40231,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23
40761,30.0,5,4.9,12.913041,77.683237,77.713237,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28
24022,26.0,15,4.8,13.005801,80.250744,80.340744,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,41
23177,29.0,5,4.7,22.310329,73.169083,73.199083,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27
7758,34.0,15,4.1,21.183434,72.814492,72.944492,Windy,Jam,2,Snack,motorcycle,1.0,No,Urban,40
37605,36.0,15,4.4,26.905287,75.794592,75.904592,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,43
6548,36.0,5,4.2,22.515082,88.36783,88.38783,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,29
24282,24.0,15,4.7,19.121999,72.908493,72.938493,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27
4481,23.0,10,4.7,12.297954,76.665169,76.775169,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37
3716,22.0,5,4.8,26.482419,80.320939,80.400939,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,13
10837,25.0,10,4.3,18.536562,73.896485,74.006485,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,35
38908,25.0,5,4.8,15.157944,73.950889,74.030889,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22
9956,27.0,5,4.6,12.906229,77.596791,77.646791,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,19
31174,39.0,10,3.8,10.96185,76.971082,77.051082,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,44
34317,31.0,5,4.9,26.921411,75.793604,75.863604,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,21
27605,26.0,5,4.7,23.39925,85.390464,85.460464,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35
26715,26.0,5,4.8,12.906229,77.596791,77.726791,Windy,Medium,1,Meal,scooter,1.0,No,Urban,20
30874,31.0,15,4.9,18.994237,72.825553,72.875553,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,18
31238,22.0,10,5.0,11.010375,76.95295,77.00295,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22
14818,20.0,15,4.3,18.593481,73.785901,73.825901,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,46
33535,24.0,10,4.9,22.310329,73.169083,73.189083,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16
5693,33.0,10,4.7,21.160522,72.771477,72.861477,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,24
32371,28.0,15,4.7,26.892312,75.806896,75.936896,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23
15422,26.0,15,4.8,21.170798,72.790489,72.900489,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,25
37285,39.0,5,4.3,0.0,0.0,0.09,Windy,Jam,2,Drinks,electric_scooter,1.0,Yes,Metropolitian,43
12411,20.0,10,5.0,18.530963,73.828972,73.888972,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,13
42837,37.0,15,5.0,22.761593,75.886362,75.906362,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,35
3292,37.0,10,4.9,25.454648,81.834502,81.854502,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,20
34171,25.0,10,4.3,11.008638,76.984311,77.024311,Sunny,High,0,Snack,motorcycle,3.0,No,Semi-Urban,52
1382,27.0,10,4.4,26.921411,75.793604,75.933604,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,32
23312,24.0,5,4.6,12.323225,76.630028,76.700028,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34
34406,37.0,10,4.8,19.874449,75.360232,75.380232,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,27
32003,20.0,15,4.6,18.53408,73.89852,73.90852,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,34
41568,37.0,5,4.8,22.308096,73.167753,73.217753,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28
23291,34.0,10,4.8,19.131141,72.813074,72.833074,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19
31823,36.0,5,4.4,22.725748,75.898497,75.978497,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,33
6406,32.0,10,4.8,17.45971,78.368855,78.388855,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,29
9074,21.0,10,5.0,22.761593,75.886362,75.996362,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10
28141,24.0,5,4.8,12.975377,77.696664,77.746664,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,13
28861,22.0,15,4.7,23.354422,85.3329,85.4429,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,30
5448,29.0,15,5.0,26.905287,75.794592,75.874592,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,20
29794,27.0,10,4.9,21.175104,72.804342,72.864342,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,15
37846,31.0,10,4.8,30.893081,75.821495,75.951495,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,20
25032,37.0,15,4.8,17.410371,78.437225,78.477225,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25
30158,30.0,10,4.8,15.576683,73.75575,73.88575,Stormy,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,43
26526,34.0,5,4.6,26.849596,75.800512,75.810512,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
36618,20.0,15,4.9,22.75004,75.902847,75.982847,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,13
39256,23.0,10,4.1,22.745049,75.892471,75.942471,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,43
31497,29.0,10,4.8,11.001852,76.976268,77.026268,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27
13828,39.0,15,4.8,17.483216,78.552111,78.572111,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,10
39922,23.0,15,5.0,0.0,0.0,0.04,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,20
6430,23.0,10,4.9,11.000762,76.981876,77.111876,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29
6610,32.0,5,4.7,0.0,0.0,0.11,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15
27286,36.0,5,4.6,22.311603,73.165012,73.225012,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,17
37947,27.0,5,4.3,19.22384,72.841347,72.951347,Fog,Jam,2,Drinks,motorcycle,1.0,No,Urban,40
20733,28.0,5,4.9,0.0,0.0,0.01,Sunny,Low,2,Snack,scooter,0.0,No,Urban,19
12330,39.0,10,4.6,22.307898,73.167788,73.177788,Stormy,Low,2,Meal,scooter,1.0,No,Urban,29
18268,30.0,10,4.4,19.875337,75.316722,75.326722,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25
12677,32.0,5,4.5,12.334022,76.618203,76.728203,Stormy,Jam,1,Meal,scooter,1.0,Yes,Metropolitian,42
35262,25.0,5,4.5,9.979363,76.285001,76.325001,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,19
28179,39.0,15,4.1,26.483672,80.320708,80.340708,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33
33613,35.0,10,4.2,11.000762,76.981876,77.021876,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,32
8734,34.0,15,4.7,30.885814,75.786976,75.796976,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,18
11916,33.0,15,4.8,21.186884,72.793616,72.803616,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17
28763,25.0,10,4.7,22.307898,73.167788,73.227788,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,21
11871,31.0,5,4.5,23.374878,85.335739,85.345739,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20
7967,34.0,10,4.5,11.003008,76.97544,77.00544,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,19
23563,31.0,10,4.9,22.311358,73.164798,73.174798,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19
40108,30.0,15,4.9,23.355164,85.324097,85.354097,Sunny,Low,1,Snack,scooter,1.0,No,Urban,11
31822,21.0,5,4.9,26.474133,80.3481,80.3781,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19
16920,30.0,5,4.5,11.024839,77.007003,77.087003,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26
17347,24.0,10,4.7,17.430448,78.418213,78.548213,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
39905,29.0,15,4.9,30.892978,75.821847,75.951847,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16
35732,34.0,10,4.6,13.022394,80.242439,80.312439,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,21
5772,30.0,5,4.6,13.054347,80.257221,80.317221,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17
23429,38.0,5,4.7,18.546258,73.904337,73.964337,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34
35298,34.0,10,4.9,22.760072,75.892574,76.002574,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,22
11138,39.0,10,4.5,17.411028,78.329645,78.399645,Fog,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,46
14716,28.0,10,4.9,13.026286,80.275235,80.365235,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28
8429,21.0,15,4.4,12.913041,77.683237,77.793237,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,36
37685,39.0,15,4.9,0.0,0.0,0.02,Fog,Low,1,Buffet,scooter,1.0,No,Urban,16
31055,38.0,10,4.6,12.979096,77.640625,77.720625,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,27
25709,32.0,5,4.8,12.972532,77.608179,77.738179,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22
31552,20.0,15,4.8,22.75004,75.902847,75.952847,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,24
5901,22.0,5,4.8,11.022298,76.998349,77.128349,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,30
8286,21.0,10,4.8,12.98041,77.640489,77.720489,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29
29984,34.0,15,4.6,19.22384,72.841347,72.871347,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27
8984,32.0,10,4.0,13.058616,80.264151,80.304151,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,34
5656,28.0,5,4.9,22.727021,75.884167,75.924167,Stormy,High,2,Meal,electric_scooter,1.0,No,Urban,10
28937,26.0,10,4.9,23.355164,85.324097,85.364097,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,23
38675,30.0,5,3.9,23.357804,85.325146,85.395146,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,41
7373,39.0,10,4.3,13.049645,80.242268,80.292268,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33
42592,31.0,5,4.6,26.913483,75.803139,75.883139,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38
6721,36.0,5,4.9,23.214459,77.434976,77.454976,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,26
24226,39.0,15,4.7,17.451976,78.385883,78.455883,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,28
12686,31.0,10,4.0,18.994049,72.825203,72.855203,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49
8264,38.0,15,4.7,30.361281,78.068022,78.098022,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28
40461,38.0,15,4.9,0.0,0.0,0.09,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,28
29619,34.0,5,5.0,12.304569,76.643622,76.753622,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,41
31750,29.0,5,4.8,23.355164,85.324097,85.384097,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34
28495,34.0,15,4.7,15.157944,73.950889,74.010889,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25
8325,27.0,5,4.5,18.546258,73.904337,74.014337,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20
7629,20.0,15,4.7,22.722634,75.886959,75.906959,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,31
11421,20.0,15,4.9,22.32,73.17,73.19,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,13
34594,23.0,5,4.9,21.173343,72.792731,72.812731,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10
21932,20.0,15,4.9,17.431668,78.408321,78.518321,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40
25169,20.0,5,4.2,11.010375,76.95295,76.98295,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19
12329,32.0,5,4.2,12.98041,77.640489,77.710489,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,38
33328,23.0,5,4.9,18.994049,72.825203,72.885203,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,17
31982,39.0,5,4.2,21.157735,72.768778,72.808778,Fog,High,1,Meal,motorcycle,0.0,No,Metropolitian,36
36875,29.0,5,2.9,19.22384,72.841347,72.931347,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,38
24819,24.0,15,4.9,22.32,73.17,73.23,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,10
5435,23.0,10,4.9,26.911378,75.789034,75.849034,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26
4437,29.0,15,4.2,26.913483,75.803139,75.893139,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32
10382,26.0,15,4.7,26.469003,80.316344,80.426344,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,16
24981,28.0,15,4.5,12.310972,76.659264,76.749264,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21
17826,21.0,15,4.7,10.994136,76.963303,77.093303,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,24
24837,27.0,5,4.9,17.483216,78.552111,78.592111,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,22
37174,33.0,15,4.9,18.569156,73.774723,73.884723,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34
36035,28.0,5,4.7,18.520016,73.830547,73.850547,Sunny,High,1,Snack,motorcycle,1.0,No,Urban,10
18073,27.0,10,4.5,26.88842,75.800689,75.820689,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22
38067,36.0,5,4.2,12.334022,76.618203,76.628203,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29
18880,39.0,10,5.0,0.0,0.0,0.03,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,29
30682,29.54,10,4.63,12.323994,76.626167,76.736167,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25
35585,37.0,15,4.2,11.003669,76.976494,77.106494,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,45
18792,37.0,5,4.9,17.438263,78.397865,78.427865,Fog,Jam,1,Snack,scooter,1.0,No,Urban,35
22641,30.0,15,4.9,22.31279,73.170283,73.200283,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27
5782,39.0,15,4.8,-19.878028,75.317475,75.357475,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,17
16163,34.0,5,4.7,18.530963,73.828972,73.878972,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28
19169,37.0,10,4.5,17.438263,78.397865,78.427865,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22
9715,27.0,10,4.6,22.751857,75.866699,75.906699,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15
10699,22.0,10,4.9,18.533811,73.899315,73.959315,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,16
43198,32.0,10,5.0,11.010375,76.95295,77.02295,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,42
4895,21.0,5,4.8,12.914264,77.6784,77.8084,Sunny,Medium,2,Meal,motorcycle,1.0,No,Urban,11
26342,25.0,15,4.9,12.323194,76.630583,76.660583,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,20
20421,36.0,10,4.8,11.003669,76.976494,77.066494,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,43
13395,29.0,5,4.8,12.972532,77.608179,77.678179,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,20
32916,29.0,15,5.0,21.160437,72.774209,72.814209,Fog,Medium,2,Meal,scooter,0.0,No,Urban,12
16669,35.0,5,4.9,19.221315,72.862381,72.922381,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,23
32376,30.0,10,4.3,9.960846,76.293936,76.423936,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,38
18752,30.0,5,4.7,30.892978,75.821847,75.851847,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30
41323,30.0,10,4.8,13.044694,80.26147,80.28147,Cloudy,High,1,Snack,scooter,0.0,No,Urban,25
26116,31.0,15,3.7,11.006686,76.951736,77.041736,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36
29301,28.0,15,4.8,18.592718,73.773572,73.843572,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28
37211,38.0,5,4.9,17.450851,78.379347,78.429347,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19
7446,26.0,15,4.6,12.972161,77.596014,77.656014,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23
33004,28.0,15,4.7,17.458998,78.500366,78.560366,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22
15901,36.0,15,4.9,26.473698,80.352677,80.362677,Cloudy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28
34447,36.0,15,4.7,26.88842,75.800689,75.910689,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,30
10754,39.0,10,4.9,19.121999,72.908493,72.948493,Cloudy,High,2,Buffet,scooter,1.0,No,Urban,26
39891,26.0,5,4.6,0.0,0.0,0.08,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,18
42819,29.0,5,4.8,12.972793,80.249982,80.269982,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,18
29328,29.0,5,4.8,21.186608,72.794136,72.864136,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,20
3083,30.0,15,4.9,23.234249,77.434007,77.494007,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15
33400,31.0,10,4.6,17.455894,78.375467,78.455467,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,28
23197,33.0,5,4.6,26.914142,75.805704,75.915704,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30
35433,22.0,15,4.9,13.027018,80.254791,80.324791,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16
207,34.0,15,4.7,12.935662,77.61413,77.65413,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30
28982,29.0,10,4.6,21.17106,72.789292,72.919292,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,35
25592,21.0,5,4.9,21.170096,72.789122,72.919122,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20
3374,20.0,5,3.5,22.310329,73.169083,73.299083,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,32
10526,21.0,5,4.7,13.029198,77.570997,77.640997,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,22
30137,22.0,5,4.7,12.933298,77.614293,77.624293,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17
42106,30.0,15,4.8,21.186438,72.794115,72.854115,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26
32007,28.0,5,4.9,17.431477,78.40035,78.45035,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,15
9686,29.0,15,4.7,22.311603,73.165012,73.205012,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,24
19201,29.0,5,4.7,19.055831,72.833984,72.893984,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,17
5249,38.0,15,4.0,12.323225,76.630028,76.680028,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,32
32581,33.0,15,4.4,18.994237,72.825553,72.955553,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,36
8533,37.0,5,4.6,18.569156,73.774723,73.854723,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,22
40194,36.0,10,3.9,17.45971,78.368855,78.498855,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Urban,31
42274,27.0,5,4.5,13.066762,80.251865,80.301865,Fog,Medium,1,Snack,scooter,1.0,No,Urban,18
40747,24.0,15,4.6,18.520016,73.830547,73.870547,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,29
42990,26.0,5,4.1,23.39925,85.390464,85.420464,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23
34503,39.0,10,4.7,26.891191,75.802083,75.882083,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,20
14484,23.0,10,4.6,22.732225,75.874765,75.954765,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,30
4255,37.0,5,4.7,21.183434,72.814492,72.944492,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,21
